review,rating,date,bank,source,sentiment,confidence
Super fast transaction processing. Saved me a lot of time.,5,2026-01-14,Dashen,Google Play,POSITIVE,0.9696264863014221
Easy to send money to other banks. Good work on the features.,4,2026-04-16,Dashen,Google Play,POSITIVE,0.9997137188911438
Reliable app for daily banking transactions. Recommended.,4,2026-02-18,Dashen,Google Play,POSITIVE,0.9996591806411743
Transfer is fine but airtime topup is completely broken right now.,3,2026-04-07,Dashen,Google Play,NEGATIVE,0.9915052056312561
Highly secure and extremely user friendly interface. Perfect job.,5,2026-01-25,Dashen,Google Play,POSITIVE,0.9997780919075012
Decent app but needs a dark mode option and a better dashboard layout.,3,2026-02-01,Dashen,Google Play,NEGATIVE,0.9961382746696472
Works smoothly on my phone. Fingerprint login is a great addition.,4,2026-02-07,Dashen,Google Play,POSITIVE,0.9994304776191711
Love the new UI updates. Everything is seamless and responsive.,5,2026-01-19,Dashen,Google Play,POSITIVE,0.9998515844345093
Service is acceptable but transaction fees are getting too high.,3,2026-03-13,Dashen,Google Play,NEGATIVE,0.9991235136985779
Fantastic banking experience. Transactions are instant and reliable.,5,2026-04-28,Dashen,Google Play,POSITIVE,0.9998776912689209
Love the new UI updates. Everything is seamless and responsive.,5,2026-01-07,Dashen,Google Play,POSITIVE,0.9998515844345093
Easy to send money to other banks. Good work on the features.,4,2026-02-19,Dashen,Google Play,POSITIVE,0.9997137188911438
"Good app, transfer speed is much faster now after the recent update.",4,2026-05-05,Dashen,Google Play,POSITIVE,0.9989547729492188
Love the new UI updates. Everything is seamless and responsive.,5,2026-04-21,Dashen,Google Play,POSITIVE,0.9998515844345093
Unable to transfer money. It says transaction failed but takes my balance.,1,2026-01-26,Dashen,Google Play,NEGATIVE,0.9984906911849976
Reliable app for daily banking transactions. Recommended.,4,2026-05-07,Dashen,Google Play,POSITIVE,0.9996591806411743
App keeps crashing after the latest update. Very frustrating.,1,2026-01-08,Dashen,Google Play,NEGATIVE,0.9988941550254822
App keeps crashing after the latest update. Very frustrating.,1,2026-02-10,Dashen,Google Play,NEGATIVE,0.9988941550254822
Service is acceptable but transaction fees are getting too high.,3,2026-01-15,Dashen,Google Play,NEGATIVE,0.9991235136985779
"It works sometimes, but mostly gives a connection timeout error.",2,2026-01-13,Dashen,Google Play,NEGATIVE,0.9973056316375732
Worst app ever. OTP code takes forever to arrive on my phone.,1,2026-04-02,Dashen,Google Play,NEGATIVE,0.9997976422309875
"It works sometimes, but mostly gives a connection timeout error.",2,2026-02-12,Dashen,Google Play,NEGATIVE,0.9973056316375732
Average app. It serves the basic purpose of checking balances.,3,2026-02-05,Dashen,Google Play,NEGATIVE,0.9823229908943176
The system is down completely when I try to pay at a merchant counter.,1,2026-01-27,Dashen,Google Play,NEGATIVE,0.9997826218605042
Worst app ever. OTP code takes forever to arrive on my phone.,1,2026-01-22,Dashen,Google Play,NEGATIVE,0.9997976422309875
Super fast transaction processing. Saved me a lot of time.,5,2026-04-09,Dashen,Google Play,POSITIVE,0.9696264863014221
App features are okay but the notifications lag behind considerably.,2,2026-03-17,Dashen,Google Play,NEGATIVE,0.9940475225448608
Super fast transaction processing. Saved me a lot of time.,5,2026-02-02,Dashen,Google Play,POSITIVE,0.9696264863014221
Transfer is fine but airtime topup is completely broken right now.,3,2026-01-05,Dashen,Google Play,NEGATIVE,0.9915052056312561
Highly secure and extremely user friendly interface. Perfect job.,5,2026-04-24,Dashen,Google Play,POSITIVE,0.9997780919075012
Love the new UI updates. Everything is seamless and responsive.,5,2026-03-23,Dashen,Google Play,POSITIVE,0.9998515844345093
Unable to transfer money. It says transaction failed but takes my balance.,1,2026-03-08,Dashen,Google Play,NEGATIVE,0.9984906911849976
Works smoothly on my phone. Fingerprint login is a great addition.,4,2026-04-05,Dashen,Google Play,POSITIVE,0.9994304776191711
Fantastic banking experience. Transactions are instant and reliable.,5,2026-03-09,Dashen,Google Play,POSITIVE,0.9998776912689209
Unable to transfer money. It says transaction failed but takes my balance.,1,2026-04-27,Dashen,Google Play,NEGATIVE,0.9984906911849976
Worst app ever. OTP code takes forever to arrive on my phone.,1,2026-03-09,Dashen,Google Play,NEGATIVE,0.9997976422309875
Unable to transfer money. It says transaction failed but takes my balance.,1,2026-01-15,Dashen,Google Play,NEGATIVE,0.9984906911849976
Works smoothly on my phone. Fingerprint login is a great addition.,4,2026-03-02,Dashen,Google Play,POSITIVE,0.9994304776191711
Very slow authentication process. Fix the login screen loop.,1,2026-03-17,Dashen,Google Play,NEGATIVE,0.9994550347328186
Easy to send money to other banks. Good work on the features.,4,2026-03-19,Dashen,Google Play,POSITIVE,0.9997137188911438
App features are okay but the notifications lag behind considerably.,2,2026-03-27,Dashen,Google Play,NEGATIVE,0.9940475225448608
"Good app, transfer speed is much faster now after the recent update.",4,2026-05-04,Dashen,Google Play,POSITIVE,0.9989547729492188
Unable to transfer money. It says transaction failed but takes my balance.,1,2026-05-08,Dashen,Google Play,NEGATIVE,0.9984906911849976
It is okay but Telebirr is much faster than this app interface.,3,2026-03-24,Dashen,Google Play,POSITIVE,0.9967328310012817
Average app. It serves the basic purpose of checking balances.,3,2026-02-15,Dashen,Google Play,NEGATIVE,0.9823229908943176
Very slow authentication process. Fix the login screen loop.,1,2026-05-11,Dashen,Google Play,NEGATIVE,0.9994550347328186
Unable to transfer money. It says transaction failed but takes my balance.,1,2026-04-29,Dashen,Google Play,NEGATIVE,0.9984906911849976
Average app. It serves the basic purpose of checking balances.,3,2026-04-23,Dashen,Google Play,NEGATIVE,0.9823229908943176
Very convenient for paying utility bills from home. Satisfied.,4,2026-05-10,Dashen,Google Play,POSITIVE,0.9979442954063416
The mobile app transfers fail often. Customer service doesn't help.,2,2026-04-18,Dashen,Google Play,NEGATIVE,0.9989086389541626
The system is down completely when I try to pay at a merchant counter.,1,2026-03-03,Dashen,Google Play,NEGATIVE,0.9997826218605042
App keeps crashing after the latest update. Very frustrating.,1,2026-02-04,Dashen,Google Play,NEGATIVE,0.9988941550254822
The system is down completely when I try to pay at a merchant counter.,1,2026-04-13,Dashen,Google Play,NEGATIVE,0.9997826218605042
Fantastic banking experience. Transactions are instant and reliable.,5,2026-01-20,Dashen,Google Play,POSITIVE,0.9998776912689209
Very slow authentication process. Fix the login screen loop.,1,2026-04-16,Dashen,Google Play,NEGATIVE,0.9994550347328186
It is okay but Telebirr is much faster than this app interface.,3,2026-03-20,Dashen,Google Play,POSITIVE,0.9967328310012817
The system is down completely when I try to pay at a merchant counter.,1,2026-01-21,Dashen,Google Play,NEGATIVE,0.9997826218605042
Easy to send money to other banks. Good work on the features.,4,2026-02-03,Dashen,Google Play,POSITIVE,0.9997137188911438
Very slow authentication process. Fix the login screen loop.,1,2026-04-23,Dashen,Google Play,NEGATIVE,0.9994550347328186
Excellent mobile application! Best fintech app in Ethiopia right now.,5,2026-05-07,Dashen,Google Play,POSITIVE,0.9998102784156799
Excellent mobile application! Best fintech app in Ethiopia right now.,5,2026-02-03,Dashen,Google Play,POSITIVE,0.9998102784156799
Excellent mobile application! Best fintech app in Ethiopia right now.,5,2026-03-13,Dashen,Google Play,POSITIVE,0.9998102784156799
The user interface is confusing. It takes too many steps to send money.,2,2026-04-28,Dashen,Google Play,NEGATIVE,0.999772846698761
The system is down completely when I try to pay at a merchant counter.,1,2026-03-31,Dashen,Google Play,NEGATIVE,0.9997826218605042
Fantastic banking experience. Transactions are instant and reliable.,5,2026-01-16,Dashen,Google Play,POSITIVE,0.9998776912689209
Decent app but needs a dark mode option and a better dashboard layout.,3,2026-02-13,Dashen,Google Play,NEGATIVE,0.9961382746696472
Highly secure and extremely user friendly interface. Perfect job.,5,2026-01-05,Dashen,Google Play,POSITIVE,0.9997780919075012
App keeps crashing after the latest update. Very frustrating.,1,2026-02-22,Dashen,Google Play,NEGATIVE,0.9988941550254822
Easy to send money to other banks. Good work on the features.,4,2026-05-09,Dashen,Google Play,POSITIVE,0.9997137188911438
Very slow authentication process. Fix the login screen loop.,1,2026-04-15,Dashen,Google Play,NEGATIVE,0.9994550347328186
Service is acceptable but transaction fees are getting too high.,3,2026-01-17,Dashen,Google Play,NEGATIVE,0.9991235136985779
Fantastic banking experience. Transactions are instant and reliable.,5,2026-04-23,Dashen,Google Play,POSITIVE,0.9998776912689209
Fantastic banking experience. Transactions are instant and reliable.,5,2026-04-08,Dashen,Google Play,POSITIVE,0.9998776912689209
Takes too long to load my balance statement. Needs optimization.,2,2026-03-15,Dashen,Google Play,NEGATIVE,0.9996730089187622
Super fast transaction processing. Saved me a lot of time.,5,2026-03-22,Dashen,Google Play,POSITIVE,0.9696264863014221
Highly secure and extremely user friendly interface. Perfect job.,5,2026-03-20,Dashen,Google Play,POSITIVE,0.9997780919075012
The system is down completely when I try to pay at a merchant counter.,1,2026-01-01,Dashen,Google Play,NEGATIVE,0.9997826218605042
Takes too long to load my balance statement. Needs optimization.,2,2026-01-17,Dashen,Google Play,NEGATIVE,0.9996730089187622
Super fast transaction processing. Saved me a lot of time.,5,2026-01-31,Dashen,Google Play,POSITIVE,0.9696264863014221
Unable to transfer money. It says transaction failed but takes my balance.,1,2026-03-19,Dashen,Google Play,NEGATIVE,0.9984906911849976
Fantastic banking experience. Transactions are instant and reliable.,5,2026-04-13,Dashen,Google Play,POSITIVE,0.9998776912689209
Very convenient for paying utility bills from home. Satisfied.,4,2026-04-28,Dashen,Google Play,POSITIVE,0.9979442954063416
Love the new UI updates. Everything is seamless and responsive.,5,2026-03-28,Dashen,Google Play,POSITIVE,0.9998515844345093
Reliable app for daily banking transactions. Recommended.,4,2026-03-18,Dashen,Google Play,POSITIVE,0.9996591806411743
Decent app but needs a dark mode option and a better dashboard layout.,3,2026-04-16,Dashen,Google Play,NEGATIVE,0.9961382746696472
Reliable app for daily banking transactions. Recommended.,4,2026-01-21,Dashen,Google Play,POSITIVE,0.9996591806411743
App keeps crashing after the latest update. Very frustrating.,1,2026-03-04,Dashen,Google Play,NEGATIVE,0.9988941550254822
It is okay but Telebirr is much faster than this app interface.,3,2026-04-06,Dashen,Google Play,POSITIVE,0.9967328310012817
Highly secure and extremely user friendly interface. Perfect job.,5,2026-03-03,Dashen,Google Play,POSITIVE,0.9997780919075012
Very convenient for paying utility bills from home. Satisfied.,4,2026-03-22,Dashen,Google Play,POSITIVE,0.9979442954063416
App keeps crashing after the latest update. Very frustrating.,1,2026-03-25,Dashen,Google Play,NEGATIVE,0.9988941550254822
It is okay but Telebirr is much faster than this app interface.,3,2026-01-06,Dashen,Google Play,POSITIVE,0.9967328310012817
The user interface is confusing. It takes too many steps to send money.,2,2026-02-25,Dashen,Google Play,NEGATIVE,0.999772846698761
Highly secure and extremely user friendly interface. Perfect job.,5,2026-02-12,Dashen,Google Play,POSITIVE,0.9997780919075012
Fantastic banking experience. Transactions are instant and reliable.,5,2026-02-13,Dashen,Google Play,POSITIVE,0.9998776912689209
Takes too long to load my balance statement. Needs optimization.,2,2026-01-26,Dashen,Google Play,NEGATIVE,0.9996730089187622
Excellent mobile application! Best fintech app in Ethiopia right now.,5,2026-01-27,Dashen,Google Play,POSITIVE,0.9998102784156799
Reliable app for daily banking transactions. Recommended.,4,2026-02-24,Dashen,Google Play,POSITIVE,0.9996591806411743
Highly secure and extremely user friendly interface. Perfect job.,5,2026-03-20,Dashen,Google Play,POSITIVE,0.9997780919075012
Easy to send money to other banks. Good work on the features.,4,2026-02-03,Dashen,Google Play,POSITIVE,0.9997137188911438
Unable to transfer money. It says transaction failed but takes my balance.,1,2026-02-18,Dashen,Google Play,NEGATIVE,0.9984906911849976
The system is down completely when I try to pay at a merchant counter.,1,2026-02-21,Dashen,Google Play,NEGATIVE,0.9997826218605042
It is okay but Telebirr is much faster than this app interface.,3,2026-02-18,Dashen,Google Play,POSITIVE,0.9967328310012817
Takes too long to load my balance statement. Needs optimization.,2,2026-04-15,Dashen,Google Play,NEGATIVE,0.9996730089187622
The user interface is confusing. It takes too many steps to send money.,2,2026-04-30,Dashen,Google Play,NEGATIVE,0.999772846698761
The user interface is confusing. It takes too many steps to send money.,2,2026-02-25,Dashen,Google Play,NEGATIVE,0.999772846698761
Average app. It serves the basic purpose of checking balances.,3,2026-01-16,Dashen,Google Play,NEGATIVE,0.9823229908943176
Highly secure and extremely user friendly interface. Perfect job.,5,2026-02-23,Dashen,Google Play,POSITIVE,0.9997780919075012
Transfer is fine but airtime topup is completely broken right now.,3,2026-03-28,Dashen,Google Play,NEGATIVE,0.9915052056312561
Highly secure and extremely user friendly interface. Perfect job.,5,2026-01-03,Dashen,Google Play,POSITIVE,0.9997780919075012
App features are okay but the notifications lag behind considerably.,2,2026-02-12,Dashen,Google Play,NEGATIVE,0.9940475225448608
Super fast transaction processing. Saved me a lot of time.,5,2026-02-09,Dashen,Google Play,POSITIVE,0.9696264863014221
Easy to send money to other banks. Good work on the features.,4,2026-01-28,Dashen,Google Play,POSITIVE,0.9997137188911438
Very slow authentication process. Fix the login screen loop.,1,2026-04-02,Dashen,Google Play,NEGATIVE,0.9994550347328186
Love the new UI updates. Everything is seamless and responsive.,5,2026-03-27,Dashen,Google Play,POSITIVE,0.9998515844345093
Works smoothly on my phone. Fingerprint login is a great addition.,4,2026-03-02,Dashen,Google Play,POSITIVE,0.9994304776191711
